sim_01,sim_02,sim_03,sim_04,sim_05,sim_06,sim_07,sim_08,sim_09,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20
-1.19312577793874,35.9421727599247,1.96040737110206,-0.30430777173646,-12.3294581737753,2.46087016239596,-0.0409366935416573,-2.42253223192804,-1.39558616527219,1.64724294309572,27.8945132444538,-3.55048391498692,-1.01999831901321,2.01113383831824,-1.31009725182447,-15.3896372465055,-5.04102406044827,3.03315150192684,-2.52856509813122,0.301462689214465
-0.606427945483193,-0.650882254391246,1.47454106518224,-3.92516637597159,-0.226100288381426,-88.7232438113048,-1.28611713747612,6.38736398281657,1.36528327254264,-3.93401795414996,-1.90194209390599,-1.80469257095149,3.09582830311383,0.119513132238001,-1.12865958286677,1.99496151230486,-1.37250464958189,0.627563745556694,-1.68292858714808,3.35059040396272
-0.723066247713592,-0.776653705047911,-2.52277226235608,-1.01789280925871,0.876404677281215,-1.24654442087905,-6.44264723614194,0.15379216577897,-4.81266864289981,13.7057755719754,1.82605755816907,-2.98989831128584,1.33385842542847,-8.87384564517334,-7.22516294071492,-3.50720859498994,-1.05012261312574,14.5550561300367,-0.0698632795904219,2.43299132530973
-4.59584899869296,1.87940992224753,-0.3412282731572,41.7682532333025,-1.62287361744822,-3.17245761690836,-0.506648576063072,-3.37913742576513,0.757352741663609,0.380108262471213,0.716790521713099,-2.4146189209249,0.360231030995352,-0.537545260558555,13.8637430199511,-8.6962547511278,-1.21628538436258,-1.36472028412669,1.51641764016613,-9.78248336311113
-0.84671793208568,3.42926860954072,0.394363378907861,1.05445435426902,-5.26243667272792,-0.850368813985763,-4.71621964671799,-0.586058223427173,-0.893168662760517,1.81472764339307,3.18364870929743,-0.869337075928975,-0.153520822884456,-1.26945282797844,-0.942042467026917,1.29820059952212,-5.51240083199375,-1.19551904280277,-7.03274759215071,1.66479829801977
-4.32437251411305,0.804941512189406,0.999068852237649,6.29078256488973,2.74880008695364,-1.00983003951748,0.249383678757619,-0.563605516274971,4.68516526698645,-6.32679006076294,-0.571677182246746,-0.479815859244987,-1.02919895799254,2.3196687639598,0.370372140716257,1.64899367554777,-1.45720248284575,0.980293838549679,0.387660312446092,6.78008011189868
0.372567122073878,-3.18013461507136,-0.121837290499903,-9.4421045382617,-2.26884299033764,1.35423950108011,4.6899918028522,-9.14732354509452,-2.36924061439792,-4.45300969527662,2.78972485456345,3.87063562089519,17.0800074676097,-2.0037659101835,1.6004903348148,3.63464301562659,-5.0620790090417,2.02671544379943,-3.14140325753905,-0.938685572804
-62.0044699707885,-0.0000817401927869499,-3.60426193540869,-1.81512756404091,-1.05030989205092,1.01581611842023,-8.6187458422042,1.26014270444967,-2.75431934247052,-2.08069244254845,-3.7656149585861,-1.01138633171407,-0.65098440211384,-0.307546618713561,-12.3607253054392,2.89805808486366,-3.09482368872738,-1.16263484808153,-32.8189735335485,7.26018630316874
1.35253573158385,0.741364583410427,-1.69456892215402,-1.20970972687645,0.899221031121949,4.30520923816693,6.85792293507963,2.13175190520507,-0.579446806200799,63.5575573796047,0.146767075360931,-0.611240399569154,-3.99521907204995,0.0326187153588073,-1.79965214890588,-3.7649359472286,-3.39123712046434,0.662042788178064,1.43044474938931,-9.82973353057064
-1.82139634477447,1.07647752887396,2.25093878515379,-4.79012512786351,-1.94275930386544,0.557683575074145,-3.87931808101886,-0.0632966059941267,-1.00537194265313,2.08099865470175,-1.82197206956218,-1.53545840614606,0.160546068491781,20.7403432498898,-0.418264641760188,4.47399068119743,-2.73228859767081,1.31187138742053,8.03025691556945,-1.34335157527467
-4.90083503868101,9.24607185047368,4.14596924488768,15.2939463188006,-5.34661930444267,1.55290318841541,-0.502433220298513,-2.95778193750209,0.781323204272595,-2.86668705122524,1.92189242633008,-2.6127103420682,-0.720317047703947,-4.24446825747226,-2.77788403410849,-0.28589629063429,-2.56922015646788,2.59431505884164,-1.83044853579305,3.69280952319166
-3.60747880828525,1.34958757929857,-1.81997336291927,5.81210978118807,2.58014646917459,55.3707446117895,-1.92947937210167,1.97888887299128,-1.61940566529179,-1.86744984023509,3.69654955018137,2.5574708091052,0.411448416885389,37.6363726582115,-2.76379961095402,3.87063774218324,-5.00507963415693,140.381988565233,2.19306878482005,-3.40155507129889
-1.68295229941246,-1.75885858550285,-4.92739466893782,-2.67388597536373,-0.107940794048587,1.43007707782554,-3.72723706868818,-0.0881550379300226,-2.75535461283653,-95.7804142217288,-1.38029578665376,-3.68495529321871,0.169420353916461,1.09314481079257,-1.19987427713713,0.789756717280756,-0.887181431850028,3.28509428112789,-2.09865617532053,6.81396918121555
0.0236427530463748,1.28328556072891,-0.826794061985541,-2.63716082505789,-1.91421734091677,0.698070765158468,0.187472580130025,-787.927682521571,-7.11488192630984,-8.84928010919128,-23.717398548937,2.2939672340832,-0.842676605000392,-8.02740130410034,2.93933436864454,-11.0961873240931,2.78315664539398,2.06258484469235,-3.17047281687224,-10.6981114503122
1.87911143961705,3.48291565555948,-1.54702425185227,1.48332414193822,-3.14276002515785,-0.957895691908308,-0.48764366052778,-5.35553539869929,-0.257109191830364,0.923773025550797,-0.330239677948138,2.01566760322424,-1.31135927087465,-1.36099512282585,0.515310644798844,-3.00242796424331,2.01059028053665,0.463567773445189,-0.291377234947051,-1.87530642068976
-1.37450285010402,9.02225129136561,15.6975035001452,-1.62398041120624,-2.9836311481463,-2.23073904144685,1.75476835330483,-0.873065532818422,-5.29275501413425,9.26226707774327,8.44759348753337,-0.906514411219087,-1.110273950261,-1.2580645462018,-1.76530800806105,-4.99011832350441,-2.01118676908968,0.0744128881839563,0.0662131949565272,-0.147822168631298
-0.529362074154757,-3.08495984084745,-13.459954116538,-3.0745840995203,-1.03293817074017,-2.35321445252958,-0.178104732048177,1.89278665991089,23.2061222481026,-2.60182712360696,-2.18275413685893,-0.941731901655189,0.933492824427399,0.178156594990714,-1.63198135947223,-2.20857138946329,1.86995086824651,0.0137186097645319,-1.06220163133403,-0.658356422523736
